Date,cash_type,money,coffee_name,Time_fixed
2/15/2025,card,35.76,Hot Chocolate,0.00:40:07
2/15/2025,card,35.76,Hot Chocolate,0.00:40:59
2/16/2025,card,25.96,Americano,0.00:46:43
2/16/2025,card,25.96,Americano,0.00:50:00
2/16/2025,card,30.86,Americano with Milk,0.00:51:04
2/16/2025,card,35.76,Hot Chocolate,0.00:04:47
2/16/2025,card,25.96,Americano,0.00:32:29
2/16/2025,card,35.76,Hot Chocolate,0.00:15:37
2/16/2025,card,35.76,Latte,0.00:16:41
2/16/2025,card,35.76,Hot Chocolate,0.00:12:27
2/16/2025,card,30.86,Americano with Milk,0.00:13:33
2/16/2025,card,30.86,Americano with Milk,0.00:44:32
2/17/2025,card,35.76,Cappuccino,0.00:50:04
2/17/2025,card,25.96,Americano,0.00:53:13
2/17/2025,card,25.96,Americano,0.00:00:55
2/17/2025,card,30.86,Americano with Milk,0.00:28:06
2/17/2025,card,35.76,Hot Chocolate,0.00:56:59
2/17/2025,card,30.86,Americano with Milk,0.00:20:12
2/17/2025,card,25.96,Americano,0.00:44:48
2/17/2025,card,30.86,Americano with Milk,0.00:53:58
2/17/2025,card,21.06,Espresso,0.00:55:02
2/17/2025,card,35.76,Cappuccino,0.00:48:58
2/17/2025,card,35.76,Latte,0.00:23:01
2/17/2025,card,30.86,Americano with Milk,0.00:05:41
2/17/2025,card,35.76,Latte,0.00:33:19
2/17/2025,card,21.06,Espresso,0.00:19:06
2/17/2025,card,25.96,Americano,0.00:22:42
2/17/2025,card,30.86,Americano with Milk,0.00:31:14
2/17/2025,card,25.96,Americano,0.00:23:52
2/17/2025,card,25.96,Americano,0.00:13:51
2/17/2025,card,25.96,Americano,0.00:15:00
2/17/2025,card,35.76,Latte,0.00:18:17
2/18/2025,card,25.96,Americano,0.00:53:08
2/18/2025,card,25.96,Americano,0.00:54:14
2/18/2025,card,25.96,Americano,0.00:07:35
2/18/2025,card,25.96,Americano,0.00:30:06
2/18/2025,card,30.86,Americano with Milk,0.00:38:23
2/18/2025,card,30.86,Americano with Milk,0.00:15:26
2/18/2025,card,35.76,Cocoa,0.00:04:27
2/18/2025,card,25.96,Americano,0.00:25:45
2/18/2025,card,30.86,Americano with Milk,0.00:27:05
2/18/2025,card,35.76,Hot Chocolate,0.00:05:28
2/18/2025,card,30.86,Americano with Milk,0.00:08:19
2/18/2025,card,21.06,Espresso,0.00:09:17
2/18/2025,card,35.76,Cocoa,0.00:10:22
2/18/2025,card,35.76,Cocoa,0.00:11:35
2/18/2025,card,35.76,Cocoa,0.00:36:27
2/18/2025,card,35.76,Cocoa,0.00:06:56
2/18/2025,card,35.76,Hot Chocolate,0.00:58:12
2/18/2025,card,30.86,Americano with Milk,0.00:01:59
2/19/2025,card,35.76,Cappuccino,0.00:08:53
2/19/2025,card,25.96,Americano,0.00:09:54
2/19/2025,card,25.96,Americano,0.00:47:32
2/19/2025,card,35.76,Cappuccino,0.00:24:32
2/19/2025,card,25.96,Americano,0.00:09:51
2/19/2025,card,35.76,Hot Chocolate,0.00:19:01
2/19/2025,card,30.86,Americano with Milk,0.00:40:51
2/19/2025,card,25.96,Americano,0.00:45:06
2/19/2025,card,35.76,Cocoa,0.00:46:04
2/19/2025,card,25.96,Americano,0.00:06:54
2/19/2025,card,35.76,Cappuccino,0.00:50:42
2/19/2025,card,25.96,Americano,0.00:04:00
2/19/2025,card,35.76,Cappuccino,0.00:34:49
2/19/2025,card,30.86,Americano with Milk,0.00:57:52
2/19/2025,card,35.76,Cappuccino,0.00:35:38
2/19/2025,card,35.76,Latte,0.00:01:33
2/19/2025,card,35.76,Cocoa,0.00:11:50
2/19/2025,card,35.76,Hot Chocolate,0.00:12:42
2/19/2025,card,35.76,Latte,0.00:26:23
2/19/2025,card,35.76,Cocoa,0.00:05:28
2/20/2025,card,35.76,Cappuccino,0.00:56:24
2/20/2025,card,25.96,Americano,0.00:17:53
2/20/2025,card,35.76,Cappuccino,0.00:16:40
2/20/2025,card,25.96,Americano,0.00:17:38
2/20/2025,card,25.96,Americano,0.00:20:24
2/20/2025,card,25.96,Americano,0.00:24:23
2/20/2025,card,30.86,Americano with Milk,0.00:02:19
2/20/2025,card,35.76,Latte,0.00:20:33
2/20/2025,card,25.96,Americano,0.00:37:59
2/20/2025,card,25.96,Americano,0.00:38:49
2/20/2025,card,21.06,Espresso,0.00:19:45
2/20/2025,card,35.76,Cappuccino,0.00:05:49
2/20/2025,card,35.76,Cappuccino,0.00:59:06
2/20/2025,card,35.76,Hot Chocolate,0.00:00:36
2/20/2025,card,25.96,Americano,0.00:07:28
2/20/2025,card,25.96,Americano,0.00:57:34
2/20/2025,card,35.76,Hot Chocolate,0.00:01:51
2/20/2025,card,35.76,Cocoa,0.00:07:25
2/20/2025,card,35.76,Latte,0.00:07:03
2/21/2025,card,25.96,Americano,0.00:59:08
2/21/2025,card,35.76,Latte,0.00:41:29
2/21/2025,card,35.76,Cappuccino,0.00:49:20
2/21/2025,card,21.06,Espresso,0.00:51:12
2/21/2025,card,25.96,Americano,0.00:18:11
2/21/2025,card,30.86,Americano with Milk,0.00:10:07
2/21/2025,card,25.96,Americano,0.00:04:49
2/21/2025,card,25.96,Americano,0.00:07:42
2/21/2025,card,25.96,Americano,0.00:56:18
2/21/2025,card,25.96,Americano,0.00:57:02
2/21/2025,card,25.96,Americano,0.00:06:42
2/21/2025,card,25.96,Americano,0.00:17:54
2/21/2025,card,35.76,Cappuccino,0.00:18:31
2/21/2025,card,25.96,Americano,0.00:45:54
2/21/2025,card,25.96,Americano,0.00:46:48
2/21/2025,card,25.96,Americano,0.00:52:48
2/21/2025,card,35.76,Cocoa,0.00:10:06
2/21/2025,card,35.76,Latte,0.00:46:58
2/21/2025,card,35.76,Hot Chocolate,0.00:48:58
2/21/2025,card,35.76,Latte,0.00:50:13
2/21/2025,card,35.76,Cocoa,0.00:08:18
2/21/2025,card,35.76,Cocoa,0.00:09:09
2/21/2025,card,35.76,Cappuccino,0.00:59:24
2/22/2025,card,35.76,Hot Chocolate,0.00:52:18
2/22/2025,card,25.96,Americano,0.00:28:30
2/22/2025,card,25.96,Americano,0.00:41:12
2/22/2025,card,21.06,Espresso,0.00:59:41
2/22/2025,card,30.86,Americano with Milk,0.00:03:03
2/23/2025,card,30.86,Americano with Milk,0.00:33:11
2/23/2025,card,30.86,Americano with Milk,0.00:52:26
2/23/2025,card,30.86,Americano with Milk,0.00:54:06
2/23/2025,card,35.76,Cappuccino,0.00:50:21
2/23/2025,card,35.76,Cocoa,0.00:02:03
2/23/2025,card,25.96,Americano,0.00:27:44
2/24/2025,card,30.86,Americano with Milk,0.00:14:53
2/24/2025,card,35.76,Latte,0.00:45:10
2/24/2025,card,25.96,Americano,0.00:02:48
2/24/2025,card,30.86,Americano with Milk,0.00:09:12
2/24/2025,card,30.86,Americano with Milk,0.00:10:21
2/24/2025,card,35.76,Cocoa,0.00:47:47
2/24/2025,card,35.76,Latte,0.00:58:41
2/24/2025,card,35.76,Cocoa,0.00:00:01
2/24/2025,card,30.86,Americano with Milk,0.00:40:01
2/24/2025,card,35.76,Cocoa,0.00:00:06
2/24/2025,card,35.76,Cappuccino,0.00:10:24
2/24/2025,card,35.76,Latte,0.00:28:52
2/24/2025,card,25.96,Americano,0.00:59:38
2/24/2025,card,25.96,Americano,0.00:00:44
2/24/2025,card,30.86,Americano with Milk,0.00:37:38
2/24/2025,card,30.86,Americano with Milk,0.00:07:01
2/24/2025,card,35.76,Latte,0.00:21:57
2/24/2025,card,30.86,Americano with Milk,0.00:04:34
2/24/2025,card,35.76,Hot Chocolate,0.00:24:10
2/24/2025,card,35.76,Latte,0.00:24:54
2/24/2025,card,35.76,Cocoa,0.00:26:14
2/24/2025,card,35.76,Cocoa,0.00:14:51
2/25/2025,card,30.86,Americano with Milk,0.00:00:39
2/25/2025,card,25.96,Americano,0.00:49:21
2/25/2025,card,30.86,Americano with Milk,0.00:50:14
2/25/2025,card,21.06,Espresso,0.00:02:44
2/25/2025,card,25.96,Americano,0.00:03:33
2/25/2025,card,25.96,Americano,0.00:04:26
2/25/2025,card,35.76,Cappuccino,0.00:20:41
2/25/2025,card,35.76,Cappuccino,0.00:14:18
2/25/2025,card,25.96,Americano,0.00:49:37
2/25/2025,card,25.96,Americano,0.00:50:35
2/25/2025,card,35.76,Cocoa,0.00:19:09
2/25/2025,card,35.76,Cappuccino,0.00:32:40
2/26/2025,card,25.96,Americano,0.00:57:37
2/26/2025,card,30.86,Americano with Milk,0.00:11:27
2/26/2025,card,30.86,Americano with Milk,0.00:12:25
2/26/2025,card,35.76,Hot Chocolate,0.00:16:57
2/26/2025,card,35.76,Cocoa,0.00:13:26
2/26/2025,card,35.76,Latte,0.00:31:23
2/26/2025,card,25.96,Americano,0.00:01:58
2/26/2025,card,25.96,Americano,0.00:14:48
2/26/2025,card,25.96,Cortado,0.00:17:24
2/26/2025,card,35.76,Hot Chocolate,0.00:20:02
2/26/2025,card,25.96,Americano,0.00:20:48
2/26/2025,card,25.96,Americano,0.00:28:45
2/26/2025,card,35.76,Latte,0.00:20:46
2/26/2025,card,35.76,Hot Chocolate,0.00:55:13
2/26/2025,card,35.76,Latte,0.00:55:59
2/26/2025,card,30.86,Americano with Milk,0.00:22:44
2/26/2025,card,35.76,Latte,0.00:11:24
2/26/2025,card,35.76,Cappuccino,0.00:13:50
2/27/2025,card,35.76,Cappuccino,0.00:19:00
2/27/2025,card,35.76,Cappuccino,0.00:21:00
2/27/2025,card,21.06,Espresso,0.00:52:29
2/27/2025,card,35.76,Cocoa,0.00:08:16
2/27/2025,card,35.76,Cocoa,0.00:48:15
2/27/2025,card,30.86,Americano with Milk,0.00:29:48
2/27/2025,card,25.96,Americano,0.00:23:16
2/27/2025,card,35.76,Latte,0.00:43:19
2/27/2025,card,25.96,Americano,0.00:47:50
2/27/2025,card,25.96,Americano,0.00:28:28
2/27/2025,card,25.96,Americano,0.00:12:56
2/27/2025,card,25.96,Americano,0.00:23:10
2/27/2025,card,35.76,Latte,0.00:53:13
2/27/2025,card,35.76,Latte,0.00:17:29
2/27/2025,card,35.76,Cappuccino,0.00:38:40
2/27/2025,card,35.76,Cocoa,0.00:40:01
2/27/2025,card,35.76,Cocoa,0.00:40:52
2/27/2025,card,35.76,Latte,0.00:14:15
2/27/2025,card,35.76,Cappuccino,0.00:02:07
2/28/2025,card,30.86,Americano with Milk,0.00:52:45
2/28/2025,card,30.86,Americano with Milk,0.00:55:00
2/28/2025,card,35.76,Cappuccino,0.00:18:36
2/28/2025,card,21.06,Espresso,0.00:09:57
2/28/2025,card,30.86,Americano with Milk,0.00:02:38
2/28/2025,card,25.96,Americano,0.00:44:28
2/28/2025,card,25.96,Americano,0.00:45:22
2/28/2025,card,25.96,Americano,0.00:47:52
2/28/2025,card,35.76,Latte,0.00:52:02
2/28/2025,card,25.96,Americano,0.00:19:18
2/28/2025,card,35.76,Cocoa,0.00:22:27
2/28/2025,card,25.96,Americano,0.00:30:06
2/28/2025,card,35.76,Latte,0.00:21:00
2/28/2025,card,30.86,Americano with Milk,0.00:31:04
2/28/2025,card,25.96,Americano,0.00:32:16
2/28/2025,card,25.96,Americano,0.00:33:49
2/28/2025,card,35.76,Latte,0.00:53:49
3/1/2025,card,35.76,Cappuccino,0.00:31:45
3/1/2025,card,25.96,Americano,0.00:24:04
3/1/2025,card,25.96,Americano,0.00:27:58
3/1/2025,card,35.76,Latte,0.00:43:23
3/1/2025,card,25.96,Americano,0.00:02:31
3/1/2025,card,30.86,Americano with Milk,0.00:08:20
3/1/2025,card,35.76,Cappuccino,0.00:42:13
3/1/2025,card,25.96,Americano,0.00:08:33
3/2/2025,card,35.76,Cocoa,0.00:58:15
3/2/2025,card,35.76,Latte,0.00:17:36
3/2/2025,card,30.86,Americano with Milk,0.00:36:19
3/2/2025,card,30.86,Americano with Milk,0.00:22:17
3/2/2025,card,25.96,Americano,0.00:23:15
3/2/2025,card,25.96,Americano,0.00:24:45
3/3/2025,card,35.76,Cappuccino,0.00:24:01
3/3/2025,card,35.76,Cocoa,0.00:46:52
3/3/2025,card,35.76,Latte,0.00:48:39
3/3/2025,card,35.76,Hot Chocolate,0.00:21:24
3/3/2025,card,35.76,Hot Chocolate,0.00:24:46
3/3/2025,card,35.76,Cappuccino,0.00:58:08
3/3/2025,card,35.76,Latte,0.00:11:01
3/3/2025,card,25.96,Americano,0.00:47:58
3/3/2025,card,35.76,Cocoa,0.00:14:50
3/3/2025,card,35.76,Latte,0.00:16:35
3/3/2025,card,35.76,Latte,0.00:18:27
3/3/2025,card,35.76,Cappuccino,0.00:40:29
3/3/2025,card,35.76,Cappuccino,0.00:42:22
3/3/2025,card,25.96,Americano,0.00:52:11
3/3/2025,card,30.86,Americano with Milk,0.00:28:42
3/3/2025,card,25.96,Americano,0.00:31:22
3/3/2025,card,35.76,Hot Chocolate,0.00:32:18
3/3/2025,card,25.96,Americano,0.00:32:58
3/3/2025,card,35.76,Hot Chocolate,0.00:57:32
3/3/2025,card,35.76,Hot Chocolate,0.00:58:27
3/3/2025,card,30.86,Americano with Milk,0.00:03:05
3/3/2025,card,35.76,Latte,0.00:46:52
3/4/2025,card,35.76,Cappuccino,0.00:19:21
3/4/2025,card,25.96,Americano,0.00:31:55
3/4/2025,card,30.86,Americano with Milk,0.00:51:45
3/4/2025,card,25.96,Americano,0.00:09:31
3/4/2025,card,25.96,Americano,0.00:10:22
3/4/2025,card,25.96,Americano,0.00:58:37
3/4/2025,card,30.86,Americano with Milk,0.00:04:02
3/4/2025,card,25.96,Americano,0.00:05:07
3/4/2025,card,25.96,Americano,0.00:46:41
3/4/2025,card,25.96,Americano,0.00:47:24
3/4/2025,card,25.96,Americano,0.00:51:34
3/4/2025,card,35.76,Cocoa,0.00:25:59
3/4/2025,card,25.96,Americano,0.00:48:58
3/4/2025,card,35.76,Cocoa,0.00:43:21
3/4/2025,card,35.76,Latte,0.00:10:09
3/4/2025,card,35.76,Latte,0.00:09:00
3/5/2025,card,30.86,Americano with Milk,0.00:39:51
3/5/2025,card,25.96,Americano,0.00:38:24
3/5/2025,card,25.96,Americano,0.00:01:14
3/5/2025,card,25.96,Americano,0.00:02:04
3/5/2025,card,35.76,Cappuccino,0.00:10:50
3/5/2025,card,30.86,Americano with Milk,0.00:40:34
3/5/2025,card,35.76,Cappuccino,0.00:08:31
3/5/2025,card,35.76,Cocoa,0.00:10:54
3/5/2025,card,25.96,Americano,0.00:38:51
3/5/2025,card,25.96,Americano,0.00:41:22
3/5/2025,card,25.96,Americano,0.00:12:56
3/5/2025,card,35.76,Latte,0.00:07:50
3/5/2025,card,35.76,Latte,0.00:21:35
3/5/2025,card,35.76,Hot Chocolate,0.00:25:11
3/5/2025,card,30.86,Americano with Milk,0.00:09:57
3/5/2025,card,21.06,Espresso,0.00:16:23
3/5/2025,card,35.76,Latte,0.00:31:40
3/5/2025,card,35.76,Cappuccino,0.00:13:27
3/5/2025,card,35.76,Cocoa,0.00:02:56
3/6/2025,card,35.76,Hot Chocolate,0.00:33:39
3/6/2025,card,21.06,Espresso,0.00:35:52
3/6/2025,card,30.86,Americano with Milk,0.00:48:04
3/6/2025,card,25.96,Americano,0.00:56:47
3/6/2025,card,25.96,Americano,0.00:57:35
3/6/2025,card,25.96,Americano,0.00:05:43
3/6/2025,card,35.76,Cappuccino,0.00:17:38
3/6/2025,card,35.76,Latte,0.00:51:33
3/6/2025,card,30.86,Americano with Milk,0.00:06:47
3/6/2025,card,35.76,Cocoa,0.00:49:11
3/6/2025,card,35.76,Cappuccino,0.00:27:11
3/6/2025,card,30.86,Americano with Milk,0.00:22:10
3/7/2025,card,35.76,Cappuccino,0.00:05:42
3/7/2025,card,25.96,Americano,0.00:45:10
3/7/2025,card,25.96,Americano,0.00:46:03
3/7/2025,card,25.96,Americano,0.00:02:40
3/7/2025,card,35.76,Hot Chocolate,0.00:09:57
3/7/2025,card,30.86,Americano with Milk,0.00:26:34
3/7/2025,card,30.86,Americano with Milk,0.00:27:32
3/7/2025,card,35.76,Cocoa,0.00:41:45
3/7/2025,card,35.76,Cocoa,0.00:50:59
3/7/2025,card,30.86,Americano with Milk,0.00:03:46
3/7/2025,card,35.76,Hot Chocolate,0.00:43:48
3/7/2025,card,25.96,Americano,0.00:55:31
3/7/2025,card,35.76,Cappuccino,0.00:53:30
3/7/2025,card,35.76,Latte,0.00:09:04
3/7/2025,card,35.76,Latte,0.00:52:53
3/7/2025,card,35.76,Latte,0.00:10:29
3/7/2025,card,35.76,Hot Chocolate,0.00:12:23
3/8/2025,card,30.86,Americano with Milk,0.00:23:44
3/8/2025,card,30.86,Americano with Milk,0.00:41:52
3/8/2025,card,25.96,Americano,0.00:54:13
3/8/2025,card,25.96,Americano,0.00:19:45
3/8/2025,card,25.96,Americano,0.00:20:32
3/8/2025,card,30.86,Americano with Milk,0.00:41:19
3/8/2025,card,25.96,Americano,0.00:45:05
3/8/2025,card,35.76,Cappuccino,0.00:40:06
3/9/2025,card,21.06,Espresso,0.00:42:03
3/9/2025,card,30.86,Americano with Milk,0.00:25:53
3/9/2025,card,35.76,Cappuccino,0.00:51:56
3/9/2025,card,25.96,Americano,0.00:18:30
3/9/2025,card,35.76,Cappuccino,0.00:12:41
3/9/2025,card,25.96,Americano,0.00:39:07
3/9/2025,card,30.86,Americano with Milk,0.00:52:39
3/9/2025,card,35.76,Cocoa,0.00:53:40
3/10/2025,card,25.96,Americano,0.00:34:43
3/10/2025,card,35.76,Latte,0.00:35:40
3/10/2025,card,30.86,Americano with Milk,0.00:06:27
3/10/2025,card,35.76,Hot Chocolate,0.00:19:28
3/10/2025,card,35.76,Cocoa,0.00:50:54
3/10/2025,card,35.76,Hot Chocolate,0.00:18:57
3/10/2025,card,25.96,Americano,0.00:36:14
3/10/2025,card,25.96,Americano,0.00:32:09
3/10/2025,card,35.76,Hot Chocolate,0.00:41:57
3/10/2025,card,35.76,Latte,0.00:18:00
3/10/2025,card,35.76,Latte,0.00:18:54
3/10/2025,card,35.76,Cappuccino,0.00:24:25
3/10/2025,card,30.86,Americano with Milk,0.00:25:32
3/10/2025,card,25.96,Americano,0.00:15:54
3/10/2025,card,35.76,Latte,0.00:48:30
3/10/2025,card,35.76,Latte,0.00:49:22
3/10/2025,card,30.86,Americano with Milk,0.00:26:42
3/11/2025,card,25.96,Americano,0.00:46:25
3/11/2025,card,35.76,Cappuccino,0.00:12:27
3/11/2025,card,35.76,Latte,0.00:27:04
3/11/2025,card,25.96,Americano,0.00:26:57
3/11/2025,card,25.96,Americano,0.00:33:20
3/11/2025,card,25.96,Americano,0.00:16:54
3/11/2025,card,35.76,Hot Chocolate,0.00:29:31
3/11/2025,card,35.76,Cocoa,0.00:30:16
3/11/2025,card,35.76,Hot Chocolate,0.00:49:40
3/11/2025,card,35.76,Cappuccino,0.00:46:50
3/11/2025,card,30.86,Americano with Milk,0.00:56:52
3/11/2025,card,35.76,Latte,0.00:07:14
3/11/2025,card,35.76,Cocoa,0.00:08:56
3/12/2025,card,35.76,Cocoa,0.00:11:39
3/12/2025,card,30.86,Americano with Milk,0.00:47:34
3/12/2025,card,35.76,Cappuccino,0.00:50:15
3/12/2025,card,25.96,Americano,0.00:55:55
3/12/2025,card,25.96,Americano,0.00:56:48
3/12/2025,card,25.96,Americano,0.00:06:11
3/12/2025,card,35.76,Hot Chocolate,0.00:55:38
3/12/2025,card,35.76,Latte,0.00:01:49
3/12/2025,card,35.76,Latte,0.00:56:23
3/12/2025,card,35.76,Cappuccino,0.00:27:37
3/12/2025,card,35.76,Latte,0.00:35:04
3/12/2025,card,35.76,Latte,0.00:36:00
3/12/2025,card,25.96,Americano,0.00:10:34
3/12/2025,card,35.76,Cocoa,0.00:17:17
3/12/2025,card,25.96,Americano,0.00:24:40
3/12/2025,card,35.76,Cappuccino,0.00:38:56
3/12/2025,card,25.96,Americano,0.00:42:13
3/13/2025,card,35.76,Cappuccino,0.00:01:36
3/13/2025,card,30.86,Americano with Milk,0.00:23:17
3/13/2025,card,30.86,Americano with Milk,0.00:04:47
3/13/2025,card,35.76,Latte,0.00:20:09
3/13/2025,card,21.06,Espresso,0.00:22:04
3/13/2025,card,25.96,Americano,0.00:38:19
3/13/2025,card,30.86,Americano with Milk,0.00:39:14
3/13/2025,card,25.96,Americano,0.00:18:02
3/13/2025,card,35.76,Latte,0.00:13:37
3/13/2025,card,30.86,Americano with Milk,0.00:53:50
3/13/2025,card,25.96,Americano,0.00:55:31
3/13/2025,card,35.76,Cappuccino,0.00:47:43
3/14/2025,card,25.96,Americano,0.00:55:06
3/14/2025,card,30.86,Americano with Milk,0.00:13:40
3/14/2025,card,25.96,Americano,0.00:59:26
3/14/2025,card,35.76,Latte,0.00:00:29
3/14/2025,card,21.06,Espresso,0.00:26:07
3/14/2025,card,25.96,Americano,0.00:28:37
3/14/2025,card,25.96,Americano,0.00:20:51
3/14/2025,card,35.76,Latte,0.00:48:22
3/14/2025,card,35.76,Cappuccino,0.00:49:27
3/14/2025,card,25.96,Americano,0.00:35:17
3/14/2025,card,35.76,Latte,0.00:36:21
3/14/2025,card,35.76,Latte,0.00:54:21
3/14/2025,card,35.76,Latte,0.00:55:40
3/14/2025,card,25.96,Americano,0.00:27:04
3/14/2025,card,35.76,Cocoa,0.00:31:00
3/14/2025,card,35.76,Cocoa,0.00:31:55
3/14/2025,card,35.76,Cocoa,0.00:32:40
3/14/2025,card,25.96,Americano,0.00:05:24
3/14/2025,card,25.96,Americano,0.00:22:14
3/14/2025,card,35.76,Latte,0.00:27:15
3/14/2025,card,35.76,Latte,0.00:28:38
3/14/2025,card,25.96,Americano,0.00:20:22
3/14/2025,card,25.96,Americano,0.00:40:43
3/15/2025,card,30.86,Americano with Milk,0.00:53:22
3/15/2025,card,35.76,Cappuccino,0.00:03:22
3/15/2025,card,25.96,Americano,0.00:55:42
3/15/2025,card,35.76,Cappuccino,0.00:10:23
3/15/2025,card,30.86,Americano with Milk,0.00:12:08
3/15/2025,card,30.86,Americano with Milk,0.00:30:36
3/15/2025,card,35.76,Cappuccino,0.00:51:27
3/16/2025,card,35.76,Cappuccino,0.00:32:17
3/16/2025,card,30.86,Americano with Milk,0.00:36:23
3/16/2025,card,35.76,Latte,0.00:50:09
3/16/2025,card,35.76,Hot Chocolate,0.00:00:47
3/16/2025,card,25.96,Americano,0.00:22:42
3/17/2025,card,25.96,Americano,0.00:54:40
3/17/2025,card,25.96,Americano,0.00:09:50
3/17/2025,card,25.96,Americano,0.00:18:02
3/17/2025,card,30.86,Americano with Milk,0.00:02:59
3/17/2025,card,25.96,Americano,0.00:32:39
3/17/2025,card,25.96,Americano,0.00:59:01
3/17/2025,card,35.76,Cocoa,0.00:21:24
3/17/2025,card,35.76,Cocoa,0.00:22:19
3/17/2025,card,35.76,Latte,0.00:48:03
3/17/2025,card,35.76,Cappuccino,0.00:11:17
3/17/2025,card,35.76,Latte,0.00:47:15
3/17/2025,card,35.76,Latte,0.00:48:58
3/17/2025,card,25.96,Americano,0.00:46:44
3/18/2025,card,30.86,Americano with Milk,0.00:23:11
3/18/2025,card,35.76,Latte,0.00:33:49
3/18/2025,card,35.76,Latte,0.00:49:51
3/18/2025,card,25.96,Americano,0.00:51:17
3/18/2025,card,35.76,Hot Chocolate,0.00:47:20
3/18/2025,card,35.76,Hot Chocolate,0.00:48:55
3/18/2025,card,30.86,Americano with Milk,0.00:43:35
3/18/2025,card,25.96,Americano,0.00:03:53
3/18/2025,card,30.86,Americano with Milk,0.00:11:07
3/18/2025,card,25.96,Americano,0.00:09:07
3/18/2025,card,35.76,Latte,0.00:11:45
3/18/2025,card,21.06,Espresso,0.00:23:20
3/18/2025,card,35.76,Cocoa,0.00:42:30
3/18/2025,card,35.76,Cocoa,0.00:43:17
3/18/2025,card,35.76,Cocoa,0.00:00:35
3/18/2025,card,35.76,Cocoa,0.00:01:37
3/18/2025,card,35.76,Latte,0.00:20:40
3/19/2025,card,25.96,Americano,0.00:03:07
3/19/2025,card,25.96,Americano,0.00:04:08
3/19/2025,card,35.76,Cappuccino,0.00:06:34
3/19/2025,card,25.96,Americano,0.00:03:18
3/19/2025,card,35.76,Hot Chocolate,0.00:18:39
3/19/2025,card,25.96,Americano,0.00:55:39
3/19/2025,card,25.96,Americano,0.00:58:27
3/19/2025,card,35.76,Latte,0.00:12:53
3/19/2025,card,35.76,Latte,0.00:14:23
3/19/2025,card,35.76,Latte,0.00:19:33
3/19/2025,card,25.96,Americano,0.00:29:56
3/19/2025,card,35.76,Cappuccino,0.00:40:33
3/19/2025,card,35.76,Cappuccino,0.00:42:16
3/19/2025,card,25.96,Americano,0.00:51:35
3/19/2025,card,25.96,Americano,0.00:52:29
3/19/2025,card,35.76,Cocoa,0.00:00:00
3/19/2025,card,30.86,Americano with Milk,0.00:09:55
3/19/2025,card,30.86,Americano with Milk,0.00:27:39
3/19/2025,card,25.96,Cortado,0.00:29:50
3/19/2025,card,21.06,Espresso,0.00:30:44
3/19/2025,card,21.06,Espresso,0.00:31:26
3/20/2025,card,30.86,Americano with Milk,0.00:13:16
3/20/2025,card,30.86,Americano with Milk,0.00:52:04
3/20/2025,card,30.86,Americano with Milk,0.00:06:44
3/20/2025,card,25.96,Americano,0.00:45:44
3/20/2025,card,25.96,Americano,0.00:55:17
3/20/2025,card,25.96,Americano,0.00:48:24
3/20/2025,card,25.96,Americano,0.00:04:43
3/20/2025,card,25.96,Americano,0.00:20:37
3/20/2025,card,21.06,Espresso,0.00:21:41
3/20/2025,card,25.96,Cortado,0.00:25:04
3/20/2025,card,35.76,Cappuccino,0.00:26:46
3/20/2025,card,35.76,Cappuccino,0.00:59:47
3/20/2025,card,25.96,Americano,0.00:05:22
3/20/2025,card,25.96,Americano,0.00:21:51
3/20/2025,card,35.76,Cappuccino,0.00:45:45
3/20/2025,card,25.96,Americano,0.00:23:51
3/20/2025,card,35.76,Hot Chocolate,0.00:55:58
3/20/2025,card,35.76,Cocoa,0.00:36:41
3/20/2025,card,35.76,Cappuccino,0.00:57:48
3/20/2025,card,35.76,Latte,0.00:50:15
3/21/2025,card,30.86,Americano with Milk,0.00:06:12
3/21/2025,card,30.86,Americano with Milk,0.00:09:08
3/21/2025,card,25.96,Americano,0.00:16:43
3/21/2025,card,25.96,Americano,0.00:28:36
3/21/2025,card,25.96,Americano,0.00:29:20
3/21/2025,card,35.76,Cappuccino,0.00:35:19
3/21/2025,card,25.96,Americano,0.00:50:09
3/21/2025,card,35.76,Latte,0.00:51:07
3/21/2025,card,25.96,Americano,0.00:02:48
3/21/2025,card,35.76,Latte,0.00:23:57
3/21/2025,card,35.76,Cappuccino,0.00:11:44
3/21/2025,card,35.76,Cappuccino,0.00:09:03
3/21/2025,card,25.96,Americano,0.00:24:42
3/21/2025,card,35.76,Latte,0.00:28:19
3/21/2025,card,35.76,Cappuccino,0.00:29:32
3/21/2025,card,35.76,Hot Chocolate,0.00:01:28
3/21/2025,card,35.76,Latte,0.00:21:16
3/21/2025,card,35.76,Latte,0.00:22:49
3/21/2025,card,35.76,Latte,0.00:52:12
3/21/2025,card,25.96,Americano,0.00:59:24
3/22/2025,card,30.86,Americano with Milk,0.00:05:13
3/22/2025,card,30.86,Americano with Milk,0.00:30:09
3/22/2025,card,35.76,Hot Chocolate,0.00:14:06
3/22/2025,card,35.76,Cocoa,0.00:41:20
3/22/2025,card,30.86,Americano with Milk,0.00:18:27
3/22/2025,card,25.96,Americano,0.00:25:59
3/22/2025,card,25.96,Americano,0.00:06:21
3/22/2025,card,30.86,Americano with Milk,0.00:23:17
3/22/2025,card,21.06,Espresso,0.00:57:58
3/22/2025,card,35.76,Latte,0.00:26:59
3/22/2025,card,30.86,Americano with Milk,0.00:53:35
